0.10545 	 0.0608687 
0.106359 	 0.0617464 
0.107234 	 0.0627411 
0.107234 	 0.0627411 
0.108053 	 0.0638259 
0.108776 	 0.0649898 
0.109402 	 0.066233 
0.109931 	 0.0675554 
0.110365 	 0.068957 
0.110702 	 0.0704379 
0.110943 	 0.0719979 
0.111087 	 0.0736372 
0.111135 	 0.0753557 
0.111135 	 0.0753557 
0.111111 	 0.0765345 
0.111038 	 0.077689 
0.110917 	 0.0788192 
0.110747 	 0.0799251 
0.110528 	 0.0810067 
0.11026 	 0.082064 
0.109944 	 0.083097 
0.10958 	 0.0841057 
0.109167 	 0.0850901 
0.109167 	 0.0850901 
0.108723 	 0.0860263 
0.108252 	 0.0869067 
0.107753 	 0.0877313 
0.107226 	 0.0885 
0.106671 	 0.089213 
0.106088 	 0.0898702 
0.105477 	 0.0904715 
0.104838 	 0.091017 
0.104172 	 0.0915067 
0.104172 	 0.0915067 
0.103484 	 0.0919429 
0.10278 	 0.0923277 
0.102061 	 0.0926612 
0.101327 	 0.0929435 
0.100578 	 0.0931744 
0.0998131 	 0.0933539 
0.099033 	 0.0934822 
0.0982377 	 0.0935592 
0.0974271 	 0.0935848 
0.0974271 	 0.0935848 
0.0959813 	 0.093511 
0.0945932 	 0.0932896 
0.0932627 	 0.0929205 
0.0919898 	 0.0924038 
0.0907746 	 0.0917394 
0.0896169 	 0.0909274 
0.0885168 	 0.0899678 
0.0874744 	 0.0888606 
0.0864896 	 0.0876057 
0.0864896 	 0.0876057 
0.0855867 	 0.0861784 
0.08479 	 0.084554 
0.0840995 	 0.0827324 
0.0835153 	 0.0807137 
0.0830373 	 0.0784979 
0.0826655 	 0.0760849 
0.0823999 	 0.0734747 
0.0822406 	 0.0706674 
0.0821875 	 0.067663 
0.0821875 	 0.067663 
0.082242 	 0.06433 
0.0824053 	 0.0612175 
0.0826777 	 0.0583256 
0.0830589 	 0.0556543 
0.0835491 	 0.0532034 
0.0841481 	 0.0509732 
0.0848562 	 0.0489635 
0.0856731 	 0.0471743 
0.086599 	 0.0456057 
0.086599 	 0.0456057 
0.0876099 	 0.0442207 
0.088682 	 0.0429987 
0.0898154 	 0.0419396 
0.09101 	 0.0410435 
0.0922657 	 0.0403103 
0.0935827 	 0.03974 
0.094961 	 0.0393326 
0.0964004 	 0.0390882 
0.097901 	 0.0390067 
0.097901 	 0.0390067 
0.0989907 	 0.039049 
0.10004 	 0.039176 
0.101049 	 0.0393875 
0.102017 	 0.0396837 
0.102944 	 0.0400645 
0.103832 	 0.0405299 
0.104678 	 0.0410799 
0.105484 	 0.0417146 
0.10625 	 0.0424338 
0.10625 	 0.0424338 
0.106971 	 0.0432256 
0.107625 	 0.0440938 
0.108215 	 0.0450386 
0.108738 	 0.0460599 
0.109196 	 0.0471577 
0.109588 	 0.048332 
0.109914 	 0.0495828 
0.110175 	 0.0509102 
0.11037 	 0.052314 
0.0883854 	 0.0753557 
0.0884192 	 0.076616 
0.0885204 	 0.0778205 
0.0886892 	 0.0789691 
0.0889255 	 0.080062 
0.0892294 	 0.081099 
0.0896007 	 0.0820802 
0.0900395 	 0.0830056 
0.0905459 	 0.0838752 
0.0911198 	 0.084689 
0.0911198 	 0.084689 
0.0917382 	 0.0854236 
0.0923783 	 0.0860717 
0.0930399 	 0.0866335 
0.0937232 	 0.0871088 
0.094428 	 0.0874977 
0.0951545 	 0.0878001 
0.0959026 	 0.0880162 
0.0966723 	 0.0881458 
0.0974635 	 0.088189 
0.0974635 	 0.088189 
0.0981598 	 0.0881481 
0.098839 	 0.0880252 
0.0995011 	 0.0878204 
0.100146 	 0.0875337 
0.100774 	 0.087165 
0.101385 	 0.0867145 
0.101979 	 0.086182 
0.102555 	 0.0855676 
0.103115 	 0.0848713 
0.103115 	 0.0848713 
0.103643 	 0.0841034 
0.104108 	 0.0832743 
0.104512 	 0.082384 
0.104854 	 0.0814325 
0.105133 	 0.0804198 
0.105351 	 0.0793459 
0.105506 	 0.0782107 
0.105599 	 0.0770143 
0.10563 	 0.0757567 
0.10563 	 0.0757567 
0.1056 	 0.0745243 
0.105508 	 0.073355 
0.105355 	 0.0722486 
0.10514 	 0.0712053 
0.104865 	 0.070225 
0.104528 	 0.0693077 
0.10413 	 0.0684534 
0.103671 	 0.0676621 
0.103151 	 0.0669338 
0.103151 	 0.0669338 
0.102587 	 0.0662758 
0.101995 	 0.0656951 
0.101377 	 0.0651919 
0.100731 	 0.0647661 
0.100059 	 0.0644178 
0.0993594 	 0.0641468 
0.0986329 	 0.0639532 
0.0978794 	 0.0638371 
0.097099 	 0.0637984 
0.097099 	 0.0637984 
0.096332 	 0.0638371 
0.0955866 	 0.0639532 
0.0948628 	 0.0641468 
0.0941607 	 0.0644178 
0.0934801 	 0.0647661 
0.0928212 	 0.0651919 
0.0921838 	 0.0656951 
0.0915681 	 0.0662758 
0.090974 	 0.0669338 
0.090974 	 0.0669338 
0.0904307 	 0.0676499 
0.0899513 	 0.068421 
0.0895359 	 0.0692469 
0.0891843 	 0.0701278 
0.0888967 	 0.0710635 
0.088673 	 0.0720542 
0.0885132 	 0.0730998 
0.0884174 	 0.0742003 
0.0883854 	 0.0753557 
